document_id,project_id,project_name,publish_date,outlet,stance_code,frame_code,reasoning,coder,model_name
TEMPOE0020170413ed4d000ul,P112,Jakarta-Bandung high-speed railway,2017-04-15,Tempo,Neutral,F4,"Reports expected CDB disbursement once spatial-planning rules and permits are in place, while also relaying experts’ concerns about disaster risks and delayed completion.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020170414ed4f000ji,P112,Jakarta-Bandung high-speed railway,2017-04-15,The Jakarta Post,Neutral,F2,"Notes that design changes are pushing up HSR costs but quotes officials and CDB saying the internal rate of return remains feasible, balancing concern over cost with financial reassurance.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170414ed4f00019,P112,Jakarta-Bandung high-speed railway,2017-04-19,Tempo,Neutral,F2,Announces imminent disbursement of an initial CDB loan tranche and explains that cost increases stem from route and design adjustments which officials say are acceptable to the lender.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020170418ed4j0005q,P029,General,2017-04-20,Tempo,Supportive,F1,Describes BKPM’s cooperation with Sinosure as a strategic way to facilitate more Chinese investment into Indonesia and help achieve FDI targets.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020170419ed4k0002u,P020,Belt and Road Initiative / OBOR,2017-04-26,The Jakarta Post,Supportive,F1,Op-ed stresses the “pure economic and infrastructure benefits” of OBOR for Indonesia and urges the government to formally welcome the initiative despite South China Sea concerns.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170425ed4q00001,P020,Belt and Road Initiative / OBOR,2017-05-06,The Jakarta Post,Supportive,F1,"News story focuses on Jokowi using the OBOR summit to secure funds for ports and tourism projects, with only brief mention of debt concerns that does not outweigh the positive investment framing.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170505ed560000p,P123,Jakarta–Bandung high-speed railway,2017-05-11,Tempo,Neutral,F1,Report factually describes China Development Bank’s staged loan disbursement for the Jakarta–Bandung bullet train and related technical conditions without clear evaluative language.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020170511ed5b000dx,P020,Belt and Road Initiative / OBOR,2017-05-12,Tempo,Supportive,F1,Article highlights plans to offer US$25 billion worth of rail and port projects to China at the OBOR conference as an opportunity to attract large-scale infrastructure investment.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020170511ed5c000dz,P020,Belt and Road Initiative / OBOR,2017-05-12,The Jakarta Post,Neutral,F5,"Piece describes Indonesia’s strategy of offering only a few regions to OBOR while simultaneously courting Japan and the US, emphasizing hedging and strategic positioning rather than clear support or opposition.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170511ed5c00012,P020,Belt and Road Initiative / OBOR,2017-05-12,The Jakarta Post,Supportive,F5,"Chinese ambassador’s op-ed praises the Belt and Road as an open, inclusive flagship public good for China–ASEAN cooperation and calls the forum an opportunity for a “shared future.”",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170511ed5c0000p,P029,General,2017-05-13,The Jakarta Post,Neutral,F5,"Coverage of Retno–Wang Yi talks centers on South China Sea code-of-conduct diplomacy and broader strategic partnership issues, with only passing reference to the Belt and Road Forum.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170512ed5d0001g,P029,General,2017-05-13,Tempo,Supportive,F1,Story underlines Chinese willingness to finance feasibility studies and Indonesia’s plans to invite Chinese investment into strategic infrastructure and tourism projects around the Belt and Road Forum.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020170513ed5d00001,P020,Belt and Road Initiative / OBOR,2017-05-13,The Jakarta Post,Supportive,F5,"CSIS op-ed lauds BRI as more ambitious than ASEAN connectivity and ends by wishing the Belt and Road Forum “great success for mankind,” clearly endorsing China’s strategic initiative.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170512ed5d00016,P015,Belt and Road Forum / BRI,2017-05-14,Tempo,Neutral,F5,Straight report on Jokowi attending the Belt and Road Forum and related bilateral meetings presents ASEAN connectivity links and protocol activities without normative assessment.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020170514ed5e000gp,P123,Jakarta–Bandung high-speed railway,2017-05-15,Tempo,Neutral,F4,"Article combines news of CDB loan signing for the HSR with detailed discussion of cost overruns and contentious land acquisition and compensation, foregrounding governance and land issues in a descriptive tone.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020170514ed5f00108,P020,Belt and Road Initiative / OBOR,2017-05-15,The Jakarta Post,Supportive,F5,"Justin Lin and Yan Wang argue OBOR provides global public goods, jobs and connectivity and conclude that China’s embrace of a global role “should be welcomed,” signaling clear support.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170514ed5f0000u,P150,Medan Chinese hospital project,2017-05-15,The Jakarta Post,Supportive,F1,"Short report presents a planned 2,000-bed Chinese-funded hospital in Medan as bringing advanced equipment, large capacity and local jobs, with local officials welcoming the investment.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170514ed5f0000y,P123,Jakarta–Bandung high-speed railway,2017-05-15,Tempo,Neutral,F1,"Brief item notes KCIC’s US$4.5 billion loan agreement with CDB covering 75 percent of HSR costs and shareholder equity for the rest, without addressing benefits or risks.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020170514ed5f00105,P029,General,2017-05-15,Tempo,Supportive,F1,Story depicts Jokowi’s meetings with Shanghai Electric and the signing of investment and HSR agreements on the Belt and Road sidelines as steps to deepen economic cooperation and industrial investment.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020170515ed5f000jh,P020,Belt and Road Initiative / OBOR,2017-05-15,The Jakarta Post,Supportive,F1,"Jakarta Post editorial argues OBOR fits Jokowi’s infrastructure agenda and downplays worries about Chinese loans and workers, urging Indonesia not to be “inordinately paranoid” about Chinese-funded projects.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170514ed5f0001g,P022,Bitung & Kuala Tanjung ports (OBOR),2017-05-15,The Jakarta Post,Supportive,F1,"Article has the Transportation Ministry targeting US$25 billion in Chinese OBOR investment for hub ports and related infrastructure, emphasizing expected connectivity and development gains.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170514ed5f00004,P090,General (nickel smelters),2017-05-16,The Jakarta Post,Supportive,F1,"Piece links Chinese-backed nickel smelter investments and Indonesia’s ore-export ban to rising downstream production and a projected big increase in global NPI market share, treating this as an industrial success story.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170515ed5g00013,P016,Belt and Road Forum / Maritime Silk Road,2017-05-16,Tempo,Neutral,F5,Report on the Belt and Road Forum stresses agreed principles of mutual respect for sovereignty and alignment with Indonesia’s Maritime Axis and ASEAN Connectivity without clearly praising or criticizing the initiative.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020170516ed5g000xd,P020,Belt and Road Initiative / OBOR,2017-05-17,The Jakarta Post,Neutral,F1,"Analysis notes large potential Chinese investment in industrial zones but ends with CORE’s skepticism that OBOR will truly revive Indonesian manufacturing, balancing opportunity and concern.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170516ed5h00014,P020,Belt and Road Initiative / OBOR,2017-05-17,Tempo,Supportive,F1,"Reports Luhut and Jokowi offering port and industrial projects at the BRI summit and China’s positive response, framing Chinese capital as a way to finance Indonesian infrastructure.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020170517ed5h000m9,P020,Belt and Road Initiative / OBOR,2017-05-23,Tempo,Supportive,F1,"Describes Jokowi–Xi talks on One Belt One Road and sectoral cooperation as strengthening economic ties, emphasizing new projects and trade gains with no major caveats.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMGEN0020180521ed5n000bc,P020,Belt and Road Initiative / OBOR,2017-05-29,The Jakarta Post,Neutral,F5,"Op-ed explains OBOR’s strategic significance and financing potential but also stresses domestic politics, questionable projects and bureaucratic hurdles, weighing opportunities against risks.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170528ed5t0000w,P027,Fast-Track Program I coal plants,2017-06-03,The Jakarta Post,Opposed,F4,"Criticizes Chinese-technology power plants in the 10,000 MW fast-track program as cheap but unreliable, causing outages and performance problems that burden PLN.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170602ed630000d,P130,Jakarta–Surabaya medium-speed rail,2017-06-07,Tempo,Neutral,F2,"Article lays out conditions for the Japan-backed Jakarta–Surabaya rail, including B2B financing and no APBN burden, noting China could still join but without clear support or opposition.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020170606ed670005q,P029,General,2017-06-07,The Jakarta Post,Supportive,F5,"Farewell piece for Ambassador Xie celebrates closer China–Indonesia ties, rising FDI and tourism, and mutual benefits, portraying the relationship as a diplomatic success.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170606ed6700016,P168,Morowali Industrial Park,2017-06-19,Tempo,Supportive,F1,Reports US$1.63 billion in Sino-Indonesian investment in Morowali industrial area and new carbon-steel capacity as boosting manufacturing and regional development.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020170619ed6j0002t,P140,Konawe nickel smelter (Virtue Dragon),2017-07-07,Tempo,Supportive,F1,"Highlights large investment, power capacity and employment from Chinese-backed nickel smelters in Konawe, with officials presenting land conversion as manageable for growth.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020170706ed7700005,P029,General,2017-07-07,The Jakarta Post,Neutral,F5,"Coverage of the ASEAN–India Delhi Dialogue discusses China’s BRI and regional security dynamics as context for balancing powers, without taking a clear stance on Chinese projects.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170706ed770000c,P029,General,2017-07-27,The Jakarta Post,Supportive,F1,"BKPM data story lauds a 90-plus percent jump in realized Chinese FDI and its role in smelters and other sectors, framing it as evidence of successful investment promotion.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170726ed7r0000b,P011,Batam/Rempang free trade & special economic zone,2017-07-27,The Jakarta Post,Neutral,F4,"Explains options for reforming Batam–Rempang–Galang zone governance to resolve legal and management uncertainty, focusing on institutional arrangements rather than China per se.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020170726ed7r0000x,P029,General,2017-08-22,Tempo,Neutral,F2,"Describes Beijing’s new rules curbing risky overseas investments to contain private debt, analyzing financial-stability concerns without normative judgment for Indonesia.",final_thesis_labels,unspecified_llm_assisted_workflow
